order_id,customer_id,order_date,region,product_id,product_category,quantity,price,total_amount
ORD100365,CUST6478,2024-08-18,East,PROD391,Clothing,5,790,3950
ORD100366,CUST2348,2023-07-03,West,PROD288,Home Essentials,4,791,3164
ORD100367,CUST5242,2023-08-14,East,PROD669,Home Essentials,3,1222,3666
ORD100368,CUST9223,2023-07-07,West,PROD587,Books,4,1965,7860
ORD100369,CUST5562,2024-11-13,South,PROD556,Sports,5,1157,5785
ORD100370,CUST3613,2024-04-02,South,PROD211,Home Essentials,2,681,1362
ORD100371,CUST3783,2024-08-11,South,PROD226,Books,4,270,1080
ORD100372,CUST9772,2024-08-25,North,PROD549,Sports,2,1489,2978
ORD100373,CUST9236,2022-03-26,North,PROD508,Sports,3,883,2649
ORD100374,CUST7960,2022-02-08,West,PROD700,Sports,1,1182,1182
ORD100375,CUST3631,2022-01-12,North,PROD280,Clothing,3,280,840
ORD100376,CUST6419,2022-04-15,South,PROD192,Books,4,118,472
ORD100377,CUST6067,2024-03-30,North,PROD611,Electronics,2,1349,2698
ORD100378,CUST4231,2023-07-07,North,PROD615,Books,2,1596,3192
ORD100379,CUST9426,2024-03-12,North,PROD711,Sports,5,1218,6090
ORD100380,CUST4448,2024-10-17,North,PROD512,Clothing,2,980,1960
ORD100381,CUST3441,2022-10-02,South,PROD420,Sports,5,1420,7100
ORD100382,CUST5088,2023-03-20,South,PROD825,Sports,1,1716,1716
ORD100383,CUST3225,2022-11-01,South,PROD909,Electronics,4,274,1096
ORD100384,CUST2113,2022-12-26,North,PROD707,Clothing,5,1345,6725
ORD100385,CUST6063,2022-04-17,North,PROD913,Books,1,1738,1738
ORD100386,CUST3798,2024-04-06,North,PROD161,Clothing,2,153,306
ORD100387,CUST6543,2023-02-04,North,PROD659,Home Essentials,2,794,1588
ORD100388,CUST5795,2024-12-29,West,PROD706,Sports,1,962,962
ORD100389,CUST7194,2023-03-05,West,PROD336,Home Essentials,2,1526,3052
ORD100390,CUST3587,2022-10-29,North,PROD521,Home Essentials,1,1441,1441
ORD100391,CUST2745,2022-09-18,South,PROD199,Electronics,5,1990,9950
ORD100392,CUST3173,2023-08-21,North,PROD964,Clothing,5,448,2240
ORD100393,CUST3782,2023-11-16,East,PROD307,Sports,1,542,542
ORD100394,CUST9381,2022-07-03,East,PROD145,Sports,5,932,4660
ORD100395,CUST8829,2023-08-09,South,PROD443,Books,5,679,3395
ORD100396,CUST9001,2023-09-07,West,PROD322,Books,5,1663,8315
ORD100397,CUST8005,2023-04-16,North,PROD419,Books,3,1909,5727
ORD100398,CUST6227,2024-06-16,West,PROD423,Sports,4,381,1524
ORD100399,CUST5711,2023-11-08,East,PROD440,Books,2,459,918
ORD100400,CUST6274,2022-02-01,South,PROD316,Electronics,3,1014,3042
ORD100401,CUST3644,2022-12-12,North,PROD559,Electronics,5,922,4610
ORD100402,CUST4952,2022-10-07,South,PROD935,Electronics,1,1754,1754
ORD100403,CUST1529,2024-08-24,West,PROD721,Home Essentials,5,991,4955
ORD100404,CUST7425,2022-01-18,East,PROD204,Electronics,4,1052,4208
ORD100405,CUST2904,2023-09-11,East,PROD753,Sports,5,1769,8845
ORD100406,CUST3975,2023-12-11,North,PROD132,Books,1,740,740
ORD100407,CUST5444,2023-08-17,North,PROD530,Sports,4,1131,4524
ORD100408,CUST5344,2024-01-10,South,PROD602,Clothing,5,662,3310
ORD100409,CUST1498,2024-03-04,East,PROD750,Books,4,590,2360
ORD100410,CUST6836,2024-04-05,West,PROD838,Electronics,2,440,880
ORD100411,CUST5679,2024-09-21,South,PROD138,Books,2,571,1142
ORD100412,CUST9063,2023-09-26,West,PROD676,Clothing,5,1916,9580
ORD100413,CUST5725,2023-12-28,West,PROD334,Books,4,1810,7240
ORD100414,CUST1544,2022-07-20,South,PROD536,Electronics,1,1818,1818
ORD100415,CUST8571,2023-08-07,North,PROD377,Books,5,1827,9135
ORD100416,CUST2902,2022-01-29,South,PROD742,Sports,2,348,696
ORD100417,CUST7146,2022-09-27,East,PROD922,Home Essentials,2,334,668
ORD100418,CUST8636,2023-10-04,South,PROD956,Home Essentials,5,1206,6030
ORD100419,CUST6768,2023-11-23,West,PROD152,Sports,4,1216,4864
ORD100420,CUST9785,2022-05-04,South,PROD829,Electronics,2,1517,3034
ORD100421,CUST5411,2023-03-21,West,PROD442,Clothing,4,923,3692
ORD100422,CUST1317,2024-01-01,North,PROD324,Home Essentials,2,1391,2782
ORD100423,CUST7904,2023-08-22,West,PROD179,Electronics,2,1540,3080
ORD100424,CUST8367,2024-11-29,North,PROD924,Clothing,3,731,2193
ORD100425,CUST1008,2024-11-16,North,PROD791,Electronics,2,1706,3412
ORD100426,CUST6353,2023-07-27,East,PROD678,Books,1,628,628
ORD100427,CUST5619,2024-12-30,West,PROD122,Clothing,5,1376,6880
ORD100428,CUST8413,2023-06-02,West,PROD296,Sports,5,221,1105
ORD100429,CUST7435,2024-11-27,South,PROD207,Home Essentials,4,991,3964
ORD100430,CUST2866,2023-02-24,North,PROD286,Sports,2,109,218
ORD100431,CUST6119,2024-11-04,South,PROD117,Home Essentials,1,1922,1922
ORD100432,CUST6509,2022-11-06,North,PROD359,Sports,4,1439,5756
ORD100433,CUST2889,2023-04-07,West,PROD478,Electronics,3,937,2811
ORD100434,CUST2080,2022-01-12,South,PROD341,Electronics,4,1396,5584
ORD100435,CUST2612,2024-10-19,East,PROD896,Home Essentials,4,1429,5716
ORD100436,CUST9373,2022-06-27,East,PROD726,Clothing,2,1928,3856
ORD100437,CUST4215,2023-10-12,South,PROD466,Sports,3,1333,3999
ORD100438,CUST6809,2023-12-24,South,PROD432,Home Essentials,4,1853,7412
ORD100439,CUST2008,2024-09-29,South,PROD420,Electronics,1,852,852
ORD100440,CUST6022,2023-08-03,North,PROD842,Sports,1,985,985
ORD100441,CUST9220,2022-10-05,East,PROD127,Clothing,5,563,2815
ORD100442,CUST2200,2024-05-06,West,PROD172,Home Essentials,3,811,2433
ORD100443,CUST3903,2024-10-03,South,PROD490,Books,3,827,2481
ORD100444,CUST8388,2022-07-07,West,PROD416,Electronics,5,816,4080
ORD100445,CUST9013,2022-06-04,South,PROD924,Sports,4,1539,6156
ORD100446,CUST3565,2024-06-20,South,PROD787,Electronics,3,1339,4017
ORD100447,CUST7607,2022-01-08,East,PROD588,Electronics,1,179,179
ORD100448,CUST3127,2022-09-15,South,PROD413,Clothing,1,1902,1902
ORD100449,CUST7837,2022-02-18,West,PROD670,Books,2,579,1158
ORD100450,CUST3418,2024-07-16,West,PROD768,Home Essentials,3,1001,3003
ORD100451,CUST9824,2022-07-06,North,PROD323,Home Essentials,4,990,3960
ORD100452,CUST6765,2023-05-12,South,PROD157,Clothing,5,1670,8350
ORD100453,CUST8778,2024-12-09,West,PROD174,Electronics,5,1924,9620
ORD100454,CUST3976,2023-04-07,East,PROD861,Home Essentials,4,117,468
ORD100455,CUST8896,2022-11-28,South,PROD468,Electronics,2,1288,2576
ORD100456,CUST5883,2024-08-17,West,PROD808,Sports,5,1648,8240
ORD100457,CUST7995,2022-12-05,East,PROD391,Clothing,3,301,903
ORD100458,CUST2532,2024-03-06,East,PROD194,Sports,2,840,1680
ORD100459,CUST7502,2022-01-05,South,PROD853,Sports,3,1469,4407
ORD100460,CUST4467,2023-03-25,South,PROD382,Clothing,1,1489,1489
ORD100461,CUST1575,2023-09-24,South,PROD903,Electronics,2,1571,3142
ORD100462,CUST5519,2023-03-04,East,PROD600,Books,5,1636,8180
ORD100463,CUST4601,2023-12-06,South,PROD644,Electronics,2,418,836
ORD100464,CUST6449,2024-06-12,North,PROD608,Sports,2,316,632
ORD100465,CUST4158,2023-07-04,North,PROD178,Books,2,1157,2314
ORD100466,CUST7773,2024-04-02,North,PROD218,Home Essentials,2,1994,3988
ORD100467,CUST8173,2024-09-06,North,PROD663,Sports,3,365,1095
ORD100468,CUST7328,2023-08-03,South,PROD110,Clothing,1,1763,1763
ORD100469,CUST8058,2024-08-08,South,PROD559,Home Essentials,4,823,3292
ORD100470,CUST8306,2023-07-29,North,PROD384,Clothing,2,874,1748
ORD100471,CUST2873,2023-03-15,South,PROD288,Clothing,5,1947,9735
ORD100472,CUST7960,2022-09-06,North,PROD113,Books,2,1203,2406
ORD100473,CUST5401,2022-02-01,East,PROD222,Sports,5,1800,9000
ORD100474,CUST3614,2022-05-24,West,PROD410,Home Essentials,3,512,1536
ORD100475,CUST7948,2022-01-24,North,PROD191,Home Essentials,5,1375,6875
ORD100476,CUST2886,2023-01-19,West,PROD672,Home Essentials,4,1135,4540
ORD100477,CUST9820,2022-02-28,South,PROD298,Electronics,1,500,500
ORD100478,CUST6794,2024-10-22,North,PROD939,Home Essentials,5,1939,9695
ORD100479,CUST8799,2023-03-18,South,PROD652,Books,5,823,4115
ORD100480,CUST7766,2023-05-12,West,PROD774,Electronics,1,381,381
ORD100481,CUST7570,2023-05-09,East,PROD208,Sports,4,1235,4940
ORD100482,CUST3545,2022-10-28,West,PROD372,Home Essentials,2,822,1644
ORD100483,CUST6350,2023-05-14,West,PROD282,Home Essentials,5,1501,7505
ORD100484,CUST2785,2022-08-20,East,PROD394,Home Essentials,1,850,850
ORD100485,CUST2770,2022-01-24,East,PROD498,Books,3,367,1101
ORD100486,CUST6282,2022-12-28,South,PROD693,Electronics,1,397,397
ORD100487,CUST1970,2023-06-13,North,PROD576,Sports,3,1440,4320
ORD100488,CUST6551,2024-04-21,West,PROD990,Books,4,669,2676
ORD100489,CUST8115,2024-11-17,West,PROD855,Home Essentials,2,608,1216
ORD100490,CUST8959,2022-12-28,South,PROD344,Clothing,1,645,645
ORD100491,CUST3674,2023-02-10,South,PROD521,Clothing,5,874,4370
ORD100492,CUST3900,2024-03-10,East,PROD718,Home Essentials,4,464,1856
ORD100493,CUST6560,2024-07-12,North,PROD704,Home Essentials,1,646,646
ORD100494,CUST6305,2022-02-25,South,PROD316,Books,5,370,1850
ORD100495,CUST1141,2022-08-08,West,PROD999,Clothing,1,1597,1597
ORD100496,CUST5656,2024-03-26,West,PROD131,Sports,3,838,2514
ORD100497,CUST1367,2022-01-05,South,PROD763,Home Essentials,1,636,636
ORD100498,CUST8102,2023-11-29,North,PROD704,Clothing,1,1357,1357
ORD100499,CUST3308,2023-12-01,East,PROD256,Sports,1,158,158
ORD100500,CUST2411,2022-07-24,West,PROD902,Electronics,4,1374,5496
ORD100501,CUST2229,2022-04-10,South,PROD391,Books,1,1970,1970
ORD100502,CUST9376,2022-10-21,East,PROD767,Electronics,5,185,925
ORD100503,CUST6190,2024-03-09,East,PROD364,Clothing,3,862,2586
ORD100504,CUST3759,2023-07-28,East,PROD245,Home Essentials,3,489,1467
ORD100505,CUST4597,2023-03-26,South,PROD957,Books,1,1303,1303
ORD100506,CUST6185,2024-04-24,North,PROD330,Sports,4,818,3272
ORD100507,CUST8810,2024-11-25,North,PROD271,Clothing,4,955,3820
ORD100508,CUST8535,2022-02-07,East,PROD442,Sports,5,248,1240
ORD100509,CUST9124,2022-11-20,North,PROD806,Sports,1,682,682
ORD100510,CUST1298,2023-02-13,North,PROD201,Electronics,3,220,660
ORD100511,CUST2713,2023-06-26,South,PROD210,Books,4,864,3456
ORD100512,CUST5728,2023-06-15,West,PROD240,Books,1,704,704
ORD100513,CUST9765,2023-06-12,South,PROD746,Books,4,355,1420
ORD100514,CUST8588,2024-01-12,North,PROD560,Sports,4,865,3460
ORD100515,CUST3978,2023-09-08,East,PROD604,Books,3,963,2889
ORD100516,CUST5641,2024-04-13,East,PROD950,Clothing,2,899,1798
ORD100517,CUST3016,2022-03-26,West,PROD806,Books,5,1432,7160
ORD100518,CUST3150,2024-11-26,North,PROD709,Electronics,5,158,790
ORD100519,CUST8983,2024-04-29,East,PROD964,Sports,3,1121,3363
ORD100520,CUST5814,2022-06-18,East,PROD795,Clothing,4,1192,4768
ORD100521,CUST6898,2024-03-18,South,PROD633,Clothing,1,1569,1569
ORD100522,CUST6737,2023-03-03,East,PROD369,Sports,4,487,1948
ORD100523,CUST2917,2023-05-26,North,PROD262,Sports,3,1209,3627
ORD100524,CUST2180,2024-12-03,West,PROD822,Sports,5,885,4425
ORD100525,CUST4267,2024-08-02,East,PROD244,Sports,4,1350,5400
ORD100526,CUST9684,2022-07-23,North,PROD152,Clothing,5,692,3460
ORD100527,CUST2456,2022-02-08,West,PROD897,Sports,1,1749,1749
ORD100528,CUST3738,2023-09-14,North,PROD526,Home Essentials,5,1307,6535
ORD100529,CUST4996,2024-10-30,East,PROD472,Sports,5,1915,9575
ORD100530,CUST3235,2024-01-23,East,PROD807,Electronics,2,1445,2890
ORD100531,CUST7207,2023-07-01,East,PROD858,Clothing,2,1008,2016
ORD100532,CUST1212,2024-12-24,East,PROD973,Sports,2,1441,2882
ORD100533,CUST7868,2023-03-21,North,PROD794,Electronics,5,665,3325
ORD100534,CUST1278,2022-08-23,South,PROD738,Sports,3,498,1494
ORD100535,CUST5107,2024-05-10,South,PROD533,Sports,5,1832,9160
ORD100536,CUST7106,2022-12-20,South,PROD999,Sports,3,998,2994
ORD100537,CUST1255,2022-02-22,South,PROD990,Books,3,1416,4248
ORD100538,CUST7630,2024-11-13,West,PROD439,Clothing,2,392,784
ORD100539,CUST5714,2022-02-21,West,PROD897,Home Essentials,4,584,2336
ORD100540,CUST1065,2022-05-24,West,PROD162,Sports,1,1570,1570
ORD100541,CUST3957,2024-10-27,North,PROD800,Home Essentials,2,902,1804
ORD100542,CUST8618,2023-07-01,North,PROD186,Home Essentials,2,1815,3630
ORD100543,CUST7212,2022-01-27,West,PROD800,Books,4,1535,6140
ORD100544,CUST8370,2024-04-29,West,PROD139,Sports,1,1631,1631
ORD100545,CUST9385,2023-03-23,South,PROD462,Sports,5,1857,9285
ORD100546,CUST5467,2022-02-01,East,PROD151,Clothing,5,1909,9545
ORD100547,CUST5520,2024-12-19,West,PROD654,Clothing,2,989,1978
ORD100548,CUST6170,2023-06-09,South,PROD730,Sports,1,343,343
ORD100549,CUST5103,2023-08-29,West,PROD225,Home Essentials,2,1543,3086
ORD100550,CUST5401,2023-10-17,South,PROD329,Home Essentials,3,1059,3177
ORD100551,CUST9839,2024-04-04,South,PROD703,Books,2,1277,2554
ORD100552,CUST2465,2023-08-10,North,PROD942,Home Essentials,2,915,1830
ORD100553,CUST2169,2022-12-15,East,PROD307,Home Essentials,5,1547,7735
ORD100554,CUST6287,2024-11-06,South,PROD191,Electronics,5,372,1860
ORD100555,CUST9344,2022-07-19,East,PROD755,Books,5,1770,8850
ORD100556,CUST4550,2023-01-18,East,PROD302,Sports,3,1948,5844
ORD100557,CUST5309,2022-11-12,North,PROD823,Sports,5,619,3095
ORD100558,CUST3836,2023-01-17,North,PROD420,Books,1,1251,1251
ORD100559,CUST4463,2023-08-12,East,PROD584,Home Essentials,4,1496,5984
ORD100560,CUST7252,2024-02-05,East,PROD568,Clothing,1,667,667
ORD100561,CUST3529,2023-08-02,South,PROD711,Electronics,1,737,737
ORD100562,CUST7516,2024-11-09,West,PROD223,Sports,5,258,1290
ORD100563,CUST2380,2023-08-04,East,PROD772,Home Essentials,4,1694,6776
ORD100564,CUST5112,2024-09-16,North,PROD385,Electronics,4,1693,6772
ORD100565,CUST1617,2023-04-17,West,PROD633,Electronics,4,751,3004
ORD100566,CUST5413,2022-04-22,South,PROD545,Clothing,3,275,825
ORD100567,CUST4324,2024-05-07,North,PROD548,Books,5,719,3595
ORD100568,CUST4044,2024-08-24,South,PROD782,Clothing,4,310,1240
ORD100569,CUST6918,2022-12-17,East,PROD890,Books,3,546,1638
ORD100570,CUST8611,2022-05-11,East,PROD515,Books,2,685,1370
ORD100571,CUST5526,2023-01-16,South,PROD385,Books,2,266,532
ORD100572,CUST9513,2023-08-11,South,PROD723,Books,3,559,1677
ORD100573,CUST3349,2023-04-04,East,PROD306,Home Essentials,3,1015,3045
ORD100574,CUST2496,2022-09-08,South,PROD324,Clothing,5,1480,7400
ORD100575,CUST9154,2024-01-01,East,PROD801,Electronics,5,1427,7135
ORD100576,CUST7222,2022-11-25,North,PROD417,Home Essentials,2,1356,2712
ORD100577,CUST6538,2024-10-11,East,PROD112,Home Essentials,4,1450,5800
ORD100578,CUST3136,2024-10-25,East,PROD696,Electronics,2,1305,2610
ORD100579,CUST3489,2023-08-23,South,PROD473,Home Essentials,4,1757,7028
ORD100580,CUST2133,2024-03-31,North,PROD277,Electronics,4,1457,5828
ORD100581,CUST6156,2023-06-11,West,PROD878,Electronics,5,1838,9190
ORD100582,CUST8665,2022-08-09,East,PROD140,Electronics,1,1152,1152
ORD100583,CUST2237,2022-01-09,North,PROD843,Home Essentials,1,813,813
ORD100584,CUST6691,2023-01-25,West,PROD919,Books,3,1216,3648
ORD100585,CUST7993,2024-07-25,West,PROD544,Clothing,5,940,4700
ORD100586,CUST6243,2023-07-11,West,PROD501,Electronics,4,967,3868
ORD100587,CUST8453,2024-02-10,North,PROD855,Electronics,1,787,787
ORD100588,CUST5937,2023-04-11,East,PROD610,Sports,4,429,1716
ORD100589,CUST7457,2023-11-07,West,PROD132,Sports,1,1846,1846
ORD100590,CUST1733,2024-09-18,West,PROD805,Sports,1,1307,1307
ORD100591,CUST5518,2024-03-07,East,PROD792,Books,1,194,194
ORD100592,CUST8681,2022-03-06,West,PROD606,Clothing,5,884,4420
ORD100593,CUST8161,2024-04-04,West,PROD294,Home Essentials,2,748,1496
ORD100594,CUST8870,2024-09-13,South,PROD348,Electronics,4,1872,7488
ORD100595,CUST8797,2024-02-27,West,PROD711,Home Essentials,5,452,2260
ORD100596,CUST2913,2022-11-12,West,PROD911,Electronics,5,1029,5145
ORD100597,CUST2144,2023-01-31,South,PROD410,Electronics,5,1040,5200
ORD100598,CUST6634,2022-11-29,North,PROD417,Clothing,5,1083,5415
ORD100599,CUST2495,2023-03-11,South,PROD139,Clothing,5,1388,6940
ORD100600,CUST4457,2022-06-30,West,PROD896,Electronics,3,1770,5310
ORD100601,CUST5006,2022-06-30,East,PROD995,Clothing,4,1779,7116
ORD100602,CUST5830,2023-02-15,West,PROD457,Books,5,1142,5710
ORD100603,CUST3208,2023-03-29,West,PROD247,Clothing,4,1866,7464
ORD100604,CUST6770,2022-07-20,East,PROD702,Sports,3,745,2235
ORD100605,CUST4793,2024-03-30,East,PROD441,Clothing,3,725,2175
ORD100606,CUST2443,2024-12-29,South,PROD286,Books,4,1622,6488
ORD100607,CUST8432,2022-09-17,West,PROD254,Home Essentials,1,238,238
ORD100608,CUST8860,2023-10-01,West,PROD868,Home Essentials,2,1760,3520
ORD100609,CUST4716,2024-10-16,North,PROD708,Books,1,815,815
ORD100610,CUST7887,2022-03-06,North,PROD588,Books,1,1696,1696
ORD100611,CUST2386,2024-04-06,West,PROD969,Electronics,1,861,861
ORD100612,CUST4190,2024-02-28,South,PROD165,Sports,5,1933,9665
ORD100613,CUST1547,2024-01-24,North,PROD508,Books,3,1648,4944
ORD100614,CUST7850,2023-09-04,West,PROD332,Sports,1,354,354
ORD100615,CUST8705,2023-08-28,East,PROD709,Clothing,3,1208,3624
ORD100616,CUST1753,2024-11-27,West,PROD856,Books,4,1581,6324
ORD100617,CUST9823,2024-03-14,North,PROD331,Sports,2,1655,3310
ORD100618,CUST7025,2023-08-02,West,PROD750,Home Essentials,4,1685,6740
ORD100619,CUST1479,2024-01-15,North,PROD807,Electronics,4,775,3100
ORD100620,CUST8308,2024-02-08,North,PROD381,Electronics,5,191,955
ORD100621,CUST3549,2022-12-21,North,PROD221,Clothing,2,1723,3446
ORD100622,CUST9155,2023-05-15,East,PROD899,Sports,4,1192,4768
ORD100623,CUST4971,2024-04-24,West,PROD709,Electronics,4,136,544
ORD100624,CUST3320,2022-12-28,North,PROD870,Sports,2,1888,3776
ORD100625,CUST2493,2023-06-16,West,PROD214,Books,2,1887,3774
ORD100626,CUST5751,2023-06-26,West,PROD267,Books,4,239,956
ORD100627,CUST8394,2024-07-12,West,PROD979,Home Essentials,2,966,1932
ORD100628,CUST2972,2024-07-23,East,PROD596,Electronics,4,779,3116
ORD100629,CUST6198,2024-06-16,East,PROD380,Books,4,1689,6756
ORD100630,CUST5892,2023-09-07,North,PROD796,Books,5,1301,6505
ORD100631,CUST2045,2023-09-12,South,PROD165,Home Essentials,1,1932,1932
ORD100632,CUST3730,2023-08-18,North,PROD912,Electronics,4,1936,7744
ORD100633,CUST3769,2024-02-15,East,PROD223,Books,3,1994,5982
ORD100634,CUST9224,2024-04-12,North,PROD332,Clothing,1,1741,1741
ORD100635,CUST8450,2022-11-15,South,PROD422,Electronics,1,236,236
ORD100636,CUST8042,2023-09-11,West,PROD815,Sports,1,289,289
ORD100637,CUST4335,2022-12-31,East,PROD212,Sports,5,1763,8815
ORD100638,CUST4629,2024-02-07,West,PROD200,Sports,4,441,1764
ORD100639,CUST9809,2024-06-29,West,PROD946,Home Essentials,5,1682,8410
ORD100640,CUST1866,2022-11-02,North,PROD332,Sports,4,1128,4512
ORD100641,CUST6806,2023-05-10,North,PROD386,Electronics,5,1071,5355
ORD100642,CUST3826,2023-03-19,South,PROD577,Sports,5,1380,6900
ORD100643,CUST1572,2023-02-05,South,PROD476,Books,3,1935,5805
ORD100644,CUST4790,2023-09-14,East,PROD381,Electronics,5,761,3805
ORD100645,CUST2866,2022-05-07,West,PROD743,Electronics,2,1929,3858
ORD100646,CUST8130,2024-07-20,South,PROD207,Clothing,3,342,1026
ORD100647,CUST3762,2024-08-31,East,PROD305,Clothing,5,1910,9550
ORD100648,CUST1024,2023-02-26,East,PROD890,Books,1,1843,1843
ORD100649,CUST2838,2024-03-31,East,PROD633,Home Essentials,2,514,1028
ORD100650,CUST2758,2023-01-20,East,PROD501,Electronics,2,1750,3500
ORD100651,CUST9709,2022-04-12,West,PROD625,Books,2,806,1612
ORD100652,CUST9688,2022-03-04,West,PROD542,Clothing,3,442,1326
ORD100653,CUST7224,2022-08-01,West,PROD685,Home Essentials,5,781,3905
ORD100654,CUST9906,2022-10-08,West,PROD810,Books,5,1502,7510
ORD100655,CUST3882,2022-02-01,East,PROD214,Books,1,1717,1717
ORD100656,CUST1858,2024-07-02,West,PROD192,Clothing,1,1789,1789
ORD100657,CUST8604,2023-01-17,North,PROD556,Clothing,2,752,1504
ORD100658,CUST7338,2023-05-28,South,PROD878,Clothing,1,1949,1949
ORD100659,CUST1121,2023-08-24,East,PROD625,Books,3,245,735
ORD100660,CUST5501,2023-11-19,South,PROD223,Home Essentials,5,422,2110
ORD100661,CUST4308,2023-06-11,West,PROD322,Electronics,2,221,442
ORD100662,CUST4256,2022-08-04,West,PROD339,Books,1,1375,1375
ORD100663,CUST5623,2023-05-02,West,PROD181,Sports,3,1978,5934
ORD100664,CUST9957,2022-06-04,East,PROD850,Books,3,410,1230
ORD100665,CUST5754,2024-02-06,East,PROD871,Clothing,1,700,700
ORD100666,CUST8743,2022-10-03,East,PROD129,Books,5,574,2870
ORD100667,CUST8962,2023-12-09,North,PROD457,Clothing,1,669,669
ORD100668,CUST5443,2022-02-02,South,PROD886,Sports,2,1615,3230
ORD100669,CUST6099,2022-05-08,North,PROD845,Books,1,674,674
ORD100670,CUST9595,2024-01-13,West,PROD207,Sports,3,446,1338
ORD100671,CUST1433,2024-01-20,West,PROD538,Sports,1,919,919
ORD100672,CUST4613,2024-11-09,West,PROD246,Clothing,5,1610,8050
ORD100673,CUST2022,2023-10-31,North,PROD922,Books,4,1596,6384
ORD100674,CUST1453,2022-07-23,North,PROD354,Electronics,1,481,481
ORD100675,CUST1441,2024-07-15,East,PROD521,Electronics,5,1403,7015
ORD100676,CUST2591,2023-02-15,South,PROD705,Home Essentials,5,171,855
ORD100677,CUST4801,2024-01-16,North,PROD953,Clothing,3,620,1860
ORD100678,CUST4235,2022-03-15,North,PROD712,Books,5,1489,7445
ORD100679,CUST2128,2023-03-28,West,PROD622,Sports,5,1032,5160
ORD100680,CUST5889,2023-06-28,East,PROD819,Books,5,1217,6085
ORD100681,CUST7614,2023-04-26,South,PROD988,Sports,5,1496,7480
ORD100682,CUST5514,2023-03-28,West,PROD649,Electronics,2,438,876
ORD100683,CUST5849,2022-04-23,East,PROD219,Electronics,2,1560,3120
ORD100684,CUST9915,2022-12-22,East,PROD482,Clothing,3,1459,4377
ORD100685,CUST2629,2023-12-13,West,PROD115,Clothing,1,763,763
ORD100686,CUST6964,2024-08-11,East,PROD267,Electronics,5,1615,8075
ORD100687,CUST7350,2022-05-28,South,PROD477,Electronics,1,1991,1991
ORD100688,CUST6219,2022-08-04,East,PROD512,Electronics,1,139,139
ORD100689,CUST6293,2023-03-19,West,PROD154,Books,3,1482,4446
ORD100690,CUST7080,2023-01-07,North,PROD688,Books,5,673,3365
ORD100691,CUST2346,2024-07-13,South,PROD327,Books,5,1377,6885
ORD100692,CUST7295,2022-02-03,South,PROD440,Books,4,1065,4260
ORD100693,CUST9114,2023-07-30,West,PROD180,Electronics,1,680,680
ORD100694,CUST7816,2022-03-20,West,PROD420,Home Essentials,1,1521,1521
